Column1,Column2,Column3,Column4,Column5,Column6,Column7
acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,Activity
2.5560002,-7.3549504,-4.53405,-1.4147375,-0.2288,1.0472,Running
1.1050501,-8.469001,-8.59605,-2.1208,-1.5277625,-1.8497875,Running
-2.63295,-6.1740003,-9.472051,-4.5307627,2.26215,-3.294775,Running
-7.0609503,-0.29205,-10.19295,-2.8967125,8.68725,-0.049775,Running
-7.8019505,5.07705,-9.30195,4.1212873,-3.905825,2.453275,Running
-6.63,7.6369505,-11.149051,8.130238,-12.3508,3.0672126,Running
-8.812051,5.958,-9.30195,5.626225,-6.171825,3.1252375,Running
-17.55405,-10.02105,28.188002,-0.296725,-0.8377875,2.8752625,Running
-6.4939504,-20.560951,49.03905,-5.0908,2.133175,2.739275,Running
-2.08005,-11.701951,13.738951,-4.9157624,1.011175,2.915275,Running
-9.054001,-9.835951,-24.271051,-2.5817,-0.7748125,3.4722874,Running
-4.326,-13.908001,-29.767952,-1.8018,-1.9438375,2.585275,Running
-1.9240501,-7.32105,-29.90895,-2.5537875,-3.1838124,1.6182375,Running
-1.55295,-11.90295,-17.347052,-6.63575,-17.191763,1.6682875,Running
1.9240501,-22.045952,-5.7510004,3.5872376,-9.107725,2.0372,Running
10.819051,-26.860052,-6.0139503,2.056175,-1.2827375,2.3192124,Running
18.26505,-31.71495,-12.52095,-2.3777876,2.4462626,2.4151876,Running
26.925001,-37.32405,-16.27695,-1.3737625,2.1591625,2.420275,Running
40.800003,-32.023052,23.808,0.1353,0.4882625,1.9943,Running
29.617052,-10.828051,42.381,0.9851875,-1.3957624,0.78223747,Running
13.21905,-1.84905,-21.730051,0.9942625,-0.9197375,-0.99275,Running
8.17695,1.00695,1.35405,1.534225,1.30625,-2.909775,Running
6.8770504,6.1470003,13.16205,1.892275,5.3112125,-4.565825,Running
9.4800005,9.558001,6.0010505,2.5202374,7.2362123,-6.7067,Running
12.130951,12.99495,4.75995,1.4972374,1.31615,-8.760813,Running
10.31595,10.269,4.329,1.8073,0.8482375,-7.4848123,Running
11.35995,0.48405004,3.318,4.1641874,-4.355725,-4.2417374,Running
17.95095,-8.500051,-1.06605,0.70125,-7.8538623,-3.5297625,Running
29.052002,-22.222952,-2.5530002,-0.7737125,3.3941875,-3.0267875,Running
20.95395,-33.35805,-0.42495003,-0.97075,9.018212,-1.7227374,Running
10.201051,-46.839,1.5480001,-1.3167,8.718187,-0.1507,Running
11.776951,-51.619953,-13.9129505,-0.93775,6.891225,1.0813,Running
14.93805,-32.208,1.3590001,-0.038775,6.09015,1.6302,Running
9.49695,-12.351001,13.758,0.2811875,5.7261877,1.8792125,Running
6.31395,-9.585,-3.6070502,-1.506725,-0.137775,0.2382875,Running
2.565,-8.442,-9.453,-2.8617876,-6.9348125,-1.8708249,Running
-0.59505004,-6.7710004,-9.07995,-4.389825,-2.244825,-2.6598,Running
-3.2650502,-4.31295,-11.299951,-5.070725,7.4182625,-0.615725,Running
-4.42695,0.882,-18.60495,-3.288725,5.7811875,1.3932875,Running
-8.7310505,5.91195,-25.986002,3.7571874,-5.016825,1.925275,Running
-15.030001,5.9890504,-13.555951,6.033225,-10.39775,2.5262876,Running
-22.773,1.33095,8.334001,5.2712,-5.0318127,3.0372374,Running
-13.21905,-6.459,28.58595,2.7231874,-2.4748626,2.953225,Running
8.838,-10.12395,45.631054,-0.593725,-0.3408625,1.946175,Running
1.8709501,-4.359,13.368001,-3.0867374,0.74415,1.8062,Running
-11.557051,-4.4380503,-20.106,-3.690775,0.8162,2.326225,Running
-3.9550502,-21.591002,-17.484001,-3.7637875,1.7032125,3.5151875,Running
4.10505,-26.209051,-20.04195,-4.812775,1.22815,3.157275,Running
4.10505,-16.09905,-15.739951,-6.726775,-6.253775,1.6592125,Running
3.86595,-19.83105,-10.16205,-2.178825,-22.482763,2.5251875,Running
7.6260004,-27.760952,-8.196,5.84925,-2.7148,1.276275,Running
16.861052,-29.44905,-11.511001,-1.6977125,1.7652249,1.243275,Running
24.976051,-27.976051,-11.69295,-0.4598,3.0091875,1.8831999,Running
28.075052,-25.264952,3.4450502,-0.014712499,1.5662625,1.85625,Running
25.066952,-17.41395,62.707954,0.9383,-0.51975,1.0483,Running
15.172951,-6.1600504,-9.292951,1.474275,-1.65275,-0.5137,Running
7.3840504,-0.73305005,-3.2770503,1.529275,-0.7877375,-2.067725,Running
6.8550005,4.131,9.7900505,2.458225,1.5871625,-3.1497126,Running
9.439051,6.87795,2.193,2.4792626,5.11115,-4.0937877,Running
11.68095,10.39395,3.8719501,2.1291876,6.94815,-5.5577497,Running
9.573001,10.06305,2.83695,0.20019999,1.67915,-7.9937,Running
7.08195,3.8220003,7.689,0.621225,0.3312375,-8.205725,Running
8.71395,-1.9420501,3.3690002,4.328225,-3.6568124,-4.9588,Running
14.172001,-6.9330006,-4.07205,2.2061875,-8.9628,-4.5337873,Running
29.052002,-18.39405,-7.5829506,-1.0767624,1.1342375,-2.931775,Running
30.59205,-32.352,-1.9020001,-1.94975,8.6812,-1.2087625,Running
15.417001,-50.211002,6.5490003,-2.2017875,8.474262,0.25025,Running
9.717,-51.88095,-7.4440503,-1.705825,5.5892377,1.0071875,Running
5.274,-31.593002,-4.9099503,-1.1257125,3.7092,1.5052125,Running
2.4169502,-13.720951,12.283051,-1.1626999,4.24325,2.0582376,Running
5.241,-8.65305,1.0860001,-1.374725,4.1581373,2.1291876,Running
5.1979504,-8.145,-6.61005,-2.49975,-1.60985,0.7321875,Running
0.46500003,-7.7719502,-8.28195,-2.9007,-3.4197624,-1.5687375,Running
-5.11695,-4.87095,-8.377951,-4.1457624,0.8641875,-2.9057875,Running
-6.3360004,-0.043050002,-9.429001,-3.6777124,8.020238,-0.170775,Running
-5.8660502,4.87095,-13.357051,0.87725,-0.6868125,1.6132874,Running
-7.4329505,7.11,-13.27095,6.5192876,-9.940838,1.9622625,Running
-8.35005,5.0890503,-4.7299504,7.5442123,-8.042788,2.3582625,Running
-16.464,-7.21605,17.322,4.8873,-3.7827625,2.2842875,Running
-4.86495,-15.417001,38.08905,0.121275,0.1232,2.09825,Running
4.5799503,-9.451051,29.761951,-3.19275,2.5212,2.3192124,Running
-7.4779506,-6.7900505,-7.25895,-4.025725,2.21815,2.694175,Running
-5.50995,-20.614052,-15.76395,-3.3257124,1.022175,3.344275,Running
0.62805,-21.984001,-22.944,-3.696825,-0.03575,2.9662874,Running
0.20700002,-8.94795,-19.11495,-4.322725,-2.2347875,1.8962625,Running
0.67605,-12.925951,-11.7289505,-6.8327875,-18.475737,1.848275,Running
6.4690504,-25.372952,-8.44695,5.7752748,-10.669863,1.837275,Running
14.121,-28.612951,-10.416,1.385175,-2.0587876,1.88925,Running
20.586,-26.455051,-10.083,-2.5608,4.207225,2.2391875,Running
24.376951,-25.555052,-10.651051,-0.8177125,3.08715,2.13125,Running
31.428001,-21.615002,34.00095,0.0281875,1.5852375,1.4801875,Running
22.80105,-11.395051,34.501953,1.110175,0.09515,0.28325,Running
12.306001,-3.1879501,-22.22595,1.66925,-0.5627875,-0.9838125,Running
8.965051,1.40295,8.665951,2.0612626,0.5652625,-2.2187,Running
9.204,4.629,9.859051,2.7212625,3.3281875,-3.51175,Running
10.15995,5.99595,4.3890004,2.535225,8.050213,-4.752825,Running
9.990001,9.285001,6.7170005,2.8472126,4.7331624,-6.907725,Running
6.5820003,6.8269506,4.1059504,1.3102375,-0.0528,-8.096825,Running
7.9470005,-0.132,5.637,1.8761874,-1.59775,-6.5577874,Running
12.184051,-4.6530004,-1.65495,3.2373,-7.0118127,-4.3538,Running
24.223951,-12.327001,-3.6210003,-0.43175,-3.0798626,-3.4918125,Running
33.531002,-24.89595,-5.2309504,-2.156825,6.973175,-1.8497875,Running
20.81295,-35.892002,-2.2780502,-2.3557875,9.573162,-0.654775,Running
12.670051,-49.87905,-3.49005,-1.8788,7.495125,0.5533,Running
12.061951,-42.801003,-10.597951,-1.3028125,5.114175,1.4262875,Running
5.859,-20.85795,8.48205,-1.584825,5.2812376,1.6102625,Running
5.48505,-10.43295,4.8850503,-1.7837875,3.8751624,1.2942874,Running
3.35595,-10.057051,-4.7520003,-3.080825,-3.50075,0.22825,Running
-0.86295,-8.79195,-8.46195,-3.030775,-5.506875,-1.309825,Running
-2.832,-5.2429504,-10.074,-3.6488376,1.60325,-2.596825,Running
-4.65705,-0.32295,-9.84105,-2.9888375,11.263175,0.0022,Running
-6.9630003,4.59495,-16.351051,1.5192375,1.5841374,2.0222125,Running
-10.122001,5.78595,-16.56195,6.90525,-12.219763,2.640275,Running
-10.15095,5.1600003,-2.3760002,6.6862125,-7.640875,2.9392,Running
-18.490952,-6.0210004,21.604052,1.980275,-1.8368624,2.65925,Running
-3.9460502,-17.470951,47.722054,-4.00675,2.276175,2.3412125,Running
4.0009503,-13.824,31.515001,-5.192825,2.920225,2.0202875,Running
-8.841001,-10.500001,-17.817001,-3.4967625,1.897225,2.293225,Running
-4.0339503,-22.510952,-25.818,-2.68675,0.61325,2.1043,Running
-0.98505,-15.666,-33.471,-3.1337626,-2.6937625,1.9162,Running
-0.25695002,-9.669001,-21.94305,-5.46975,-12.662787,1.0522875,Running
3.4300501,-19.203001,-8.095051,-1.2918125,-22.315838,1.770175,Running
9.592051,-23.66505,-6.0040503,6.664212,-2.272875,1.0412875,Running
15.879001,-25.33905,-9.721951,-1.325775,1.4191375,1.7562875,Running
24.183,-30.292051,-12.948001,-0.935825,3.1042,2.1382625,Running
36.83805,-33.814953,0.41805002,-0.005775,1.693175,1.946175,Running
32.415,-21.186,59.290054,0.72325,0.6711375,0.7541875,Running
15.348001,-5.6280003,-14.563951,2.0882125,-0.88385,-0.7277875,Running
10.56,-0.072000004,-7.7790003,1.81225,0.758175,-1.9247249,Running
8.656051,4.3390503,12.51,2.859175,2.10815,-3.37975,Running
9.934951,7.0530005,4.63605,3.1301875,4.25315,-4.4677873,Running
11.563951,11.425951,7.9840503,2.7231874,6.522175,-5.456825,Running
7.3030505,10.906051,3.2920501,2.0152,3.6212,-7.034775,Running
6.2440505,3.28005,5.3689504,0.2132625,0.7382375,-7.3107376,Running
9.051001,-3.55605,4.7310004,1.0621876,-1.865875,-5.312725,Running
12.694051,-7.458,-3.1020002,1.5981625,-5.296775,-3.8797,Running
23.503052,-14.025001,-4.9410005,-1.0437624,-0.6067875,-3.2758,Running
32.91795,-24.273,-7.2670503,-2.3967624,6.6841497,-1.3497,Running
26.39805,-38.029953,-3.8419502,-3.0237625,8.684225,-0.1808125,Running
18.640951,-49.426052,-5.2909503,-2.5498,6.6181498,0.9662125,Running
11.281051,-37.174953,-6.2580004,-2.2158124,4.7422376,1.666225,Running
-1.0639501,-17.067001,7.31295,-2.47775,4.448125,1.7743,Running
0.342,-9.012,0.47505003,-2.87375,2.4002,1.567225,Running
0.63000005,-8.133,-5.5399504,-3.47875,-1.9768375,0.451275,Running
-1.4070001,-7.4890504,-8.54595,-3.421825,-1.5778124,-1.6707625,Running
-1.848,-4.656,-9.942,-4.13875,1.41625,-2.7847874,Running
-4.7380505,-0.25800002,-9.361951,-3.624775,9.696225,-0.2277,Running
-6.3310504,3.3930001,-12.375001,0.2462625,0.824175,1.6671875,Running
-6.465,4.65495,-9.634951,6.0352874,-10.48685,1.9372375,Running
-7.7800503,2.04195,-3.3700502,4.49625,-8.191837,2.359225,Running
-16.609951,-11.203951,20.622002,3.866225,-2.1098,1.0582,Running
-9.5140505,-19.28895,36.64305,3.1972876,-0.7478625,1.10825,Running
-1.3759501,-3.6550503,25.396051,0.693275,-0.45485,0.82225,Running
-11.24295,6.5230503,-21.642,-2.2088,-0.02475,1.9162,Running
-2.976,-5.7910504,-11.305051,-4.1427374,1.7942375,3.866225,Running
3.8040001,-25.678951,-7.4059505,-6.1667376,3.5371876,3.1832626,Running
6.32805,-29.619001,-16.59795,-7.61475,-0.82885,1.3022625,Running
3.9810002,-18.736052,-18.52095,-8.245737,-20.604788,2.2372625,Running
5.3250003,-26.35905,-15.843,6.897275,-2.205775,1.3382875,Running
20.559002,-31.149002,-14.073001,0.5302,-3.3027499,0.63827497,Running
29.20095,-26.946001,-10.540951,-0.5647125,2.931225,1.0841875,Running
26.14005,-23.208,-7.7239504,1.066175,2.1902375,1.2023,Running
27.865952,-21.081001,55.798054,1.567225,2.4512124,0.5863,Running
17.917952,-10.97595,19.522951,1.4262875,-0.59675,0.049225,Running
8.875951,-4.308,-12.186001,1.3932875,-1.0467875,-0.902825,Running
5.1979504,0.88395005,14.14605,1.8282,1.8522625,-2.442825,Running
10.2300005,2.29095,6.7819505,2.8402,3.92425,-3.9667375,Running
8.70405,3.8890502,-1.5259501,2.36225,5.84815,-4.8577375,Running
7.9999504,9.517051,2.8609502,2.57125,7.2331877,-6.022775,Running
9.745951,9.75405,3.8620503,2.4072125,0.54821247,-7.5367875,Running
10.78005,3.3400502,9.021001,1.1952875,-6.05275,-5.8247747,Running
10.2630005,-3.9300003,-1.092,0.3202375,-8.677762,-4.1237626,Running
14.956951,-9.1060505,-4.4689503,-0.3917375,1.5202,-3.7807,Running
32.09595,-20.31405,-3.08295,-2.4217875,7.666175,-1.617825,Running
37.903954,-43.10295,-10.132951,-3.519725,8.792163,-0.242825,Running
24.682951,-54.795002,-9.49905,-2.8917625,6.517225,0.802175,Running
10.17195,-32.541,12.130051,-2.397725,5.0521626,1.1501875,Running
0.26205,-13.90095,7.2630005,-2.5117126,5.1792126,1.0142,Running
1.89495,-8.65305,-5.1540003,-2.6778126,3.9411626,0.6202625,Running
3.42105,-7.45095,-6.36105,-3.1538374,-0.748825,0.121275,Running
0.79605,-7.6830006,-8.10705,-2.6228125,-3.0017624,-1.248775,Running
-2.1660001,-5.037,-9.172951,-3.4068375,-0.841775,-2.65375,Running
-5.3830504,-0.89295006,-8.509951,-4.1228,9.383138,-0.049775,Running
-9.1380005,2.7820501,-11.23005,1.072225,2.270125,1.831225,Running
-11.50695,3.65595,-11.772,7.4102874,-11.137774,3.1882124,Running
-9.03705,1.1730001,-5.4300003,8.11525,-8.85775,3.6581874,Running
-18.85905,-11.40705,17.88495,3.2951875,-3.025825,3.2862499,Running
-7.9450502,-19.432951,45.631054,-2.546775,0.6221875,2.4673,Running
0.08505,-10.399051,34.93695,-5.0637126,2.3821876,1.633225,Running
-8.767051,-9.25695,-16.38705,-3.9417124,2.7482126,1.501225,Running
-3.52905,-24.841051,-25.07805,-2.8248,2.26215,1.952225,Running
2.568,-18.03705,-32.136,-3.332725,-0.038775,1.3652375,Running
3.2050502,-6.3229504,-21.622051,-5.0667377,-12.48775,0.44825,Running
5.59005,-14.656951,-9.084001,-2.65375,-24.046825,1.3332,Running
10.311001,-24.400051,-6.6649504,6.825225,-3.327775,1.4642375,Running
19.126951,-25.698002,-9.729,-2.6857874,3.0152376,1.9162,Running
26.077051,-27.018002,-9.360001,-1.8228375,4.9812126,2.5223,Running
32.78595,-26.671051,1.7809501,-0.5688375,2.8551874,2.309175,Running
25.534052,-19.945951,59.623055,0.450175,1.115125,1.30625,Running
14.967001,-7.7809505,-9.73095,2.0582376,-1.2258124,-0.49981248,Running
7.79895,-2.2030501,-4.776,2.0821624,-1.199825,-1.776775,Running
6.6900005,1.9939501,13.399051,2.7402375,0.1651375,-3.096775,Running
10.420951,4.46805,5.3640003,2.8622,4.6112,-4.240775,Running
13.386001,8.854051,7.2460504,2.9302626,7.7281876,-5.7877874,Running
8.995951,11.074051,4.08705,0.8452125,0.6622,-8.383787,Running
4.5370502,5.0790005,5.3899503,0.2652375,0.78223747,-7.786762,Running
8.41395,-1.9900501,4.08705,2.3192124,-0.435875,-4.8668127,Running
15.625951,-7.39095,-2.4379501,1.397275,-2.59985,-3.7327125,Running
32.92995,-19.26795,-6.663,-1.4587375,0.940225,-2.6607625,Running
29.869051,-29.494051,-4.1989503,-2.1318,6.923125,-1.523775,Running
15.676051,-41.209053,2.6140501,-2.084775,7.7752123,-0.478775,Running
12.262951,-44.188053,-5.94,-1.8407125,6.2101874,0.7321875,Running
10.43595,-31.01295,-11.712001,-2.0178125,5.7921877,1.2612875,Running
6.6829505,-16.480051,5.27505,-1.8668375,5.1811376,1.15225,Running
6.675,-11.824051,1.5510001,-1.9617125,1.600225,0.43725,Running
2.1990001,-10.30095,-6.32805,-2.8018374,-5.038825,-0.473825,Running
-1.6009501,-5.8510504,-8.838,-3.15975,-4.8118124,-1.484725,Running
-3.0910501,-2.00895,-7.4290504,-3.289825,3.5842125,-1.490775,Running
-4.353,1.5799501,-8.46405,-2.563825,8.12515,0.8641875,Running
-7.35405,4.0800004,-16.22595,1.0192875,-0.22275,1.512225,Running
-10.552951,3.85995,-13.894051,5.070175,-9.30985,2.287175,Running
-13.866001,0.036000002,3.76395,5.2641873,-5.2787623,2.959275,Running
-17.133001,-8.11905,20.94795,3.7562249,-2.85175,2.81325,Running
3.79695,-10.456051,38.647053,-0.51975,-0.4008125,1.8172,Running
5.0950503,-4.44705,18.055052,-3.0298126,0.6692125,1.330175,Running
-6.9799504,-5.9830503,-14.440051,-3.4618375,1.1672375,1.677225,Running
0.033,-21.83295,-14.049001,-3.6278,1.9052,2.513225,Running
4.7980504,-23.893051,-22.995,-4.9218125,-0.01375,2.266275,Running
4.10295,-13.311001,-19.432951,-8.169837,-13.306837,2.189275,Running
4.683,-19.002,-9.456,2.3351624,-8.067813,2.0642874,Running
9.087001,-25.689001,-7.2229505,2.1141999,-2.739825,1.628275,Running
16.456951,-25.22895,-10.167001,-1.7887375,1.0542125,1.3982375,Running
24.601952,-25.650002,-16.29795,-1.1017874,2.2321749,1.4442999,Running
34.779003,-25.56705,25.237951,0.4742375,0.8911375,1.1562375,Running
26.985,-13.338,48.808952,1.2082125,0.2882,0.3801875,Running
12.957001,-4.75605,-16.58805,1.9311875,-2.2218626,-0.4048,Running
7.7200503,-1.19295,2.01,1.4141876,0.6072,-1.8137625,Running
5.16405,3.153,13.452001,2.2672374,3.3672376,-3.3397374,Running
7.6210504,4.71495,4.782,2.1492624,7.0272126,-4.5637627,Running
7.65705,8.137051,6.0199504,2.28525,7.11425,-5.8807373,Running
7.8679504,8.746051,5.0020504,1.20725,0.6961625,-6.984725,Running
9.127951,3.9529502,6.6120005,1.1642125,-1.0847375,-5.2298126,Running
10.95495,-2.364,1.299,2.4701874,-4.5518,-4.036725,Running
17.866951,-8.6310005,-4.3900504,0.605275,-4.5698123,-4.1237626,Running
30.736052,-19.34205,-4.38105,-1.2497375,4.59415,-2.5267,Running
26.15595,-31.972952,-4.0609503,-2.343825,7.8891997,-1.1847,Running
18.205051,-44.47095,-3.6480002,-2.386725,6.825225,-0.115775,Running
16.629002,-40.717953,-6.57,-2.079825,5.048175,0.7772875,Running
6.26805,-23.722052,4.06605,-1.92775,4.5562,1.2192125,Running
4.8310504,-12.636001,2.7940502,-1.70775,4.6231623,1.1622875,Running
5.6620502,-10.108951,-4.26105,-2.1938124,0.9051625,0.594275,Running
1.84905,-7.8550506,-7.2070503,-2.4908125,-4.4158125,-0.7407125,Running
-2.38395,-5.262,-8.43105,-2.87375,-2.6628249,-1.8467625,Running
-4.53195,-2.73705,-7.7119503,-3.5367749,6.3812375,-0.671825,Running
-5.73705,0.82605004,-9.393001,-2.7347374,4.36425,1.3013,Running
-9.183001,3.4120502,-15.472051,3.6452625,-5.89985,1.7252125,Running
-11.856001,3.1609502,-9.717,5.6582623,-10.3178625,2.364175,Running
-18.208052,-2.60295,8.088,5.4352374,-5.39275,2.546225,Running
-14.653951,-10.762951,23.917952,2.5592875,-2.519825,2.640275,Running
4.6320004,-9.22095,39.67995,-1.2178375,-0.81785,1.980275,Running
-1.9980001,-0.16995001,3.07605,-3.02775,-0.0867625,2.0702,Running
-7.3900504,-7.70205,-14.788951,-3.101725,1.820225,2.865225,Running
-0.30795002,-25.168951,-18.01095,-3.6447124,3.55025,2.942225,Running
4.73505,-23.53305,-22.449001,-5.4168124,-1.4867874,1.9072624,Running
4.24905,-16.890001,-15.823951,-7.61475,-15.593738,1.5582875,Running
4.88595,-22.197,-8.050051,4.345275,-4.9197497,1.4762,Running
11.773951,-24.498001,-8.337001,1.40525,-3.42375,1.60325,Running
20.298,-24.17505,-11.953951,-1.8957125,1.62415,1.3182125,Running
27.799051,-23.521051,-15.019051,-1.0058125,2.2682,1.3662,Running
32.91,-21.109951,39.772953,-0.0818125,1.138225,0.8982875,Running
21.718052,-11.043,34.197002,0.8652875,-0.1978625,0.088275,Running
13.954051,-3.8730001,-18.6,2.161225,-1.0558625,-0.6758125,Running
8.14605,0.34005,5.826,1.501225,1.6091624,-1.732775,Running
7.0320005,3.4980001,10.365001,2.2702625,3.3242,-3.0357249,Running
9.384001,4.3560004,4.15905,2.0172625,6.9991627,-4.2398124,Running
7.8799505,6.88005,11.059051,2.2352,7.3412623,-5.775825,Running
4.3309503,5.8500004,4.6600504,1.407175,-0.3947625,-7.2468,Running
5.6140504,1.1890501,5.919,2.1272626,-2.486825,-5.0307126,Running
10.242001,-3.86505,0.21900001,3.70425,-7.0598,-4.2167125,Running
19.383001,-9.37395,-5.3629503,0.660275,-4.1757374,-4.3077374,Running
33.01305,-20.74995,-3.76305,-1.5857875,5.28715,-2.353725,Running
23.637001,-35.52,-1.9900501,-2.5427876,8.3762245,-0.85882497,Running
16.021051,-48.23595,-2.02605,-2.2317624,6.2282,0.0902,Running
15.1060505,-39.391052,-6.6769505,-1.957725,4.4801626,0.6142125,Running
4.76205,-19.52205,4.3390503,-1.6297874,4.4792,1.0632875,Running
4.80495,-10.674001,2.8969502,-1.6878124,5.3582373,1.6622375,Running
6.5220003,-9.772051,-3.42705,-1.292775,1.1972125,0.75625,Running
3.04905,-8.854051,-8.313001,-1.86175,-3.9917624,-1.677775,Running
-3.48795,-6.1410003,-8.04,-3.5068,-2.2048125,-2.8367624,Running
-7.9429502,-2.2339501,-8.566951,-4.0137625,4.5711875,-0.3427875,Running
-7.5330005,2.1670501,-9.74295,0.0532125,1.418175,1.5882624,Running
-6.6850505,5.433,-14.986051,7.0162125,-7.073825,2.5702875,Running
-10.816951,4.071,-10.56,8.519225,-8.5448,3.8262124,Running
-20.505001,-4.19805,10.25895,3.5462625,-2.9238,3.316225,Running
-11.233951,-11.74005,34.662003,-2.6148374,0.2882,2.618275,Running
4.479,-11.6320505,40.738052,-5.2668,0.5891875,2.271225,Running
-6.07695,-14.37705,-3.8820002,-4.1078124,-0.072875,2.5372875,Running
-3.4980001,-22.506,-27.211952,-2.4178,0.08415,2.7872624,Running
3.21195,-16.20195,-31.801052,-2.4688125,0.0801625,2.0191875,Running
1.5450001,-8.478001,-21.643951,-3.421825,-2.74285,1.3662,Running
3.1909502,-17.79195,-8.7949505,-6.2287498,-20.274788,1.9712,Running
8.07405,-25.31805,-4.452,6.308225,-4.97475,1.902175,Running
15.084001,-24.570002,-7.45305,0.478225,-1.4938,1.474275,Running
21.22005,-25.837051,-10.44705,-2.353725,2.8081625,1.7912124,Running
29.361002,-27.307951,-13.345051,-0.9697875,2.5521374,1.8332875,Running
34.57695,-20.767052,44.259003,-0.132825,1.049125,1.352175,Running
23.72805,-7.6759505,22.986002,1.732225,-0.54175,0.18425,Running
12.1380005,-0.615,-20.595001,1.732225,-0.830775,-0.9398125,Running
7.3320003,2.50395,9.24405,1.8812749,1.0132375,-2.3588126,Running
7.8250504,4.51095,8.23305,2.76925,3.10915,-3.7488,Running
9.36705,6.3910503,8.590051,2.441175,6.5781374,-5.005825,Running
7.4490004,9.033,6.681,1.771275,3.78125,-7.1737876,Running
4.458,7.01205,3.2730002,0.2921875,0.1461625,-7.6247873,Running
7.3939505,0.666,7.0639505,1.5571874,-1.0868,-5.202725,Running
11.805,-4.6410003,-1.269,3.2652125,-4.23775,-3.8297875,Running
23.94795,-11.91495,-5.4079504,0.15619999,-3.6008499,-4.003725,Running
34.503002,-24.522001,-5.8300505,-1.8748125,5.4982123,-2.183775,Running
22.903952,-38.208,0.54,-2.2308,8.297162,-0.6358,Running
15.633,-48.46995,0.19995001,-1.8767375,6.0641623,0.2822875,Running
14.172001,-39.891003,-9.52005,-1.507825,4.0822372,0.71225,Running
3.34905,-20.33595,0.87105006,-1.1677876,3.90225,1.0602624,Running
2.319,-9.97305,4.9900503,-1.628825,4.0401626,1.1752125,Running
4.2439504,-9.427051,-3.72705,-1.903825,-0.7088125,-0.082775,Running
1.46895,-8.890051,-9.27795,-2.2207625,-3.9337375,-1.6597625,Running
-4.0140004,-6.387,-8.542951,-3.39075,0.06215,-1.8748125,Running
-7.3420506,-1.6189501,-9.538951,-2.3827374,4.6762376,0.6392375,Running
-7.9429502,2.9280002,-12.175951,1.8953,-2.4987874,2.0752876,Running
-10.6060505,4.5930004,-11.832001,5.6683,-10.68375,2.386175,Running
-15.84195,3.594,-4.03305,6.1032124,-6.2027626,2.563275,Running
-20.674952,-4.7320504,20.317951,4.0552874,-2.0568626,2.2452376,Running
-4.7190003,-9.970051,33.378002,0.2242625,0.0462,1.7001874,Running
1.524,-4.2319503,14.982,-2.15875,0.214225,2.2501874,Running
-6.56295,-3.5299501,-11.50605,-3.3407,-0.00385,3.85825,Running
-0.78900003,-20.656952,-15.870001,-4.031775,1.3781625,3.866225,Running
7.3840504,-30.012001,-21.88305,-4.6657877,2.061125,2.827275,Running
7.2450004,-20.568,-16.498951,-5.0807624,-1.8228375,1.5492125,Running
2.77605,-20.383951,-9.894,-5.0028,-18.04385,1.9702375,Running
11.05605,-23.53095,-7.39095,5.22225,-9.18775,1.892275,Running
19.563002,-23.99595,-7.1920505,1.8172,-3.3457875,1.3822875,Running
24.34605,-23.13795,-7.5090003,-1.364825,2.826175,1.9432875,Running
23.758951,-19.396952,-4.6990504,-0.055825,3.271125,1.9782125,Running
22.459051,-16.221,40.48395,-0.165825,1.98715,1.2412125,Running
17.328001,-10.93095,30.340952,1.1152625,-1.0828125,-0.0587125,Running
12.397051,-3.1369503,-14.622001,1.5981625,-1.8258625,-1.5167625,Running
8.79,1.197,9.62205,1.7452875,-0.451825,-3.0047874,Running
12.547951,3.14895,2.59995,2.2732875,3.6411374,-4.4257126,Running
12.543,7.27995,1.7760001,2.1382625,7.600175,-5.9158,Running
11.94705,12.09195,5.3710504,1.22925,3.5432374,-8.491725,Running
8.86905,10.52505,5.0400004,0.6612375,0.7211875,-8.3347,Running
8.233951,1.029,7.9909506,3.2132375,-2.5718,-4.1507125,Running
11.793,-6.3490505,-0.44205,1.666225,-5.770875,-4.356825,Running
25.548,-15.579,-5.6119504,-0.5108125,-0.336875,-3.475725,Running
31.162052,-28.558052,-4.8120003,-1.869725,8.275163,-2.1498125,Running
18.34905,-47.44995,0.15900001,-2.0227625,8.6432495,-0.671825,Running
20.01795,-51.730053,-8.026051,-1.8638124,6.3452125,0.594275,Running
14.116951,-31.537052,-4.335,-1.6487625,4.987125,1.1902,Running
5.5519505,-14.050951,8.68095,-1.5038375,4.70525,1.396175,Running
5.8110003,-11.079,-0.075,-2.1027875,2.391125,0.45319998,Running
3.9310503,-10.82505,-9.003,-2.0437999,-3.8018749,-0.879725,Running
-0.19005,-8.14095,-10.74705,-1.7527125,-4.4528,-1.303775,Running
-4.69005,-4.78305,-9.252001,-2.8777375,2.292125,-1.0608125,Running
-6.47205,0.23505001,-9.966001,-2.486825,4.1602,1.4122624,Running
-7.38495,4.1329503,-13.836,1.2362624,-1.0177749,2.2562375,Running
-15.042001,2.91195,-9.53205,6.3322873,-10.595887,2.3632126,Running
-20.35905,2.0659502,-0.09195001,7.2342873,-7.4978747,2.9332874,Running
-19.27605,-4.419,16.836,4.3731875,-2.4968624,2.887225,Running
0.73995006,-8.742001,31.728,-0.335775,0.6881875,2.4242625,Running
